Employee ID,age,gender,department,department_code,JobTitle,job_level,Education,MonthlyIncome,monthly_rate,hourly_rate,daily_rate,years_at_company,years_in_role,years_since_promotion,satisfaction_score,environment_satisfaction,Attrition,OverTime,distance_from_home,training_hours_last_year,num_companies_worked,manager_rating,work_life_balance,last_promotion_date
5652,44,Male,Sales,SAL-03,Sales Director,5,Bachelor's,16658,22011,97,789,16,5,3,4 - Very High,4,No,No,3.0,23.0,1,4.0,Very High,2021-10-31
5653,21,Male,Operations,OPS-06,Logistics Coordinator,1,Bachelor's,4241,5706,24,193,9,2,1,4 - Very High,2,No,No,6.0,13.0,0,3.0,Very High,2023-05-22
5654,24,Male,Sales,SAL-03,Sales Director,3,Master's,9825,11040,56,445,4,4,1,2 - Medium,3,No,No,5.0,28.0,0,4.0,Very High,01/16/2023
5655,24,Male,Finance,FIN-05,Auditor,5,PhD,13537,18152,80,640,0,0,0,2 - Medium,2,No,No,4.0,31.0,2,,High,2025-01-11
5656,29,Female,Engineering,ENG-02,QA Engineer,1,High School,4969,6194,28,230,1,1,0,3 - High,3,Yes,Yes,16.0,31.0,0,2.0,High,2024-01-17
5657,45,Female,Marketing,MKT-04,Content Strategist,2,High School,5878,7575,34,276,19,1,1,3 - High,4,No,No,6.0,23.0,0,1.0,High,2023-08-23
5658,31,Female,Sales,SAL-03,Senior Sales Rep,1,Master's,5195,6243,30,243,2,2,1,4 - Very High,3,No,No,20.0,37.0,1,4.0,Very High,2023-11-01
5659,30,Non-Binary,Sales,SAL-03,Sales Rep,4,Bachelor's,9645,11871,56,447,3,0,0,2 - Medium,2,No,No,20.0,47.0,3,3.0,High,2024-08-03
5660,23,Male,Engineering,ENG-02,Frontend Developer,2,Bachelor's,5992,7022,35,282,7,0,0,4 - Very High,3,No,No,7.0,35.0,0,4.0,Very high,02/23/2024
5661,28,Male,Finance,FIN-05,Tax Specialist,1,Master's,5336,6408,30,242,1,0,0,3 - High,4,No,No,4.0,40.0,0,3.0,Very High,2024-02-04
5662,36,Female,Finance,FIN-05,Senior Accountant,1,High School,5113,6558,29,233,2,2,0,4 - Very High,3,No,No,8.0,26.0,1,3.0,Very High,2024-10-09
5663,30,Female,Sales,SAL-03,Account Executive,1,High School,4527,5352,27,213,5,4,0,3 - High,4,No,No,2.0,19.0,0,3.0,Medium,2024-09-13
5664,45,Female,Engineering,ENG-02,Senior Engineer,2,Bachelor's,6678,8351,38,311,4,4,1,4 - Very High,3,Yes,No,4.0,23.0,2,3.0,High,2023-07-02
5665,23,Male,Engineering,ENG-02,Engineering Manager,4,Bachelor's,10429,13222,59,477,1,0,0,3 - High,3,No,No,3.0,31.0,3,2.0,Very High,2024-08-12
5666,42,Female,Operations,OPS-06,Supply Chain Analyst,1,PhD,6621,7920,38,312,17,14,11,2 - Medium,2,No,Yes,5.0,5.0,1,,Medium,01/27/2013
5667,25,Non-Binary,Sales,SAL-03,Regional Sales Lead,4,Bachelor's,10523,13213,61,483,2,1,0,4 - Very High,3,No,No,5.0,28.0,0,2.0,High,2024-07-01
5668,36,Female,Finance,FIN-05,Finance Manager,1,Bachelor's,6322,7295,38,309,12,12,2,3 - High,1,No,No,9.0,23.0,1,5.0,Very High,2022-03-06
5669,44,Male,Sales,SAL-03,Regional Sales Lead,2,Master's,7435,9644,42,343,6,0,0,3 - High,3,No,No,7.0,16.0,1,3.0,Very High,2024-05-26
5670,22,Male,Finance,FIN-05,Controller,1,Master's,6061,8392,35,278,4,3,0,4 - Very High,4,No,No,12.0,29.0,0,,Medium,
5671,33,Male,Engineering,ENG-02,Staff Engineer,2,High School,8243,10943,48,391,9,6,5,4 - Very High,3,No,No,3.0,21.0,0,3.0,High,2019-04-12
5672,28,Male,Engineering,ENG-02,Senior Engineer,4,Master's,10633,12313,61,492,4,0,0,4 - Very High,3,No,No,13.0,25.0,1,5.0,Very High,2024-05-13
5673,57,Female,Finance,FIN-05,Auditor,5,Bachelor's,11455,13816,67,527,25,17,7,4 - Very High,3,No,No,9.0,39.0,0,1.0,Very High,2017-09-09
5674,22,Female,Engineering,ENG-02,QA Engineer,3,High School,7404,9055,43,343,0,0,0,3 - High,2,No,No,8.0,26.0,0,3.0,Very High,2024-09-04
5675,29,Male,Marketing,MKT-04,Digital Marketing Lead,3,Bachelor's,6664,7942,38,300,0,0,0,2 - Medium,4,No,No,33.0,24.0,2,,Very High,11/23/2024
5676,41,Male,Marketing,MKT-04,Marketing Manager,2,Bachelor's,7367,8385,43,339,10,2,2,4 - Very High,3,No,No,8.0,25.0,1,4.0,Very High,02/06/2022
5677,21,Female,Sales,SAL-03,Sales Rep,3,High School,6353,8212,36,288,0,0,0,3 - High,1,No,Yes,7.0,21.0,0,2.0,High,2024-10-22
5678,28,Female,Marketing,MKT-04,Growth Analyst,2,Bachelor's,5303,6489,30,245,3,1,1,3 - High,3,No,Yes,14.0,5.0,0,1.0,Low,
5679,45,Male,Engineering,ENG-02,Staff Engineer,2,High School,7437,9611,43,344,3,3,2,3 - High,2,No,No,9.0,14.0,4,2.0,Very High,2022-03-27
5680,37,Female,Human Resources,HR-01,Recruiter,4,High School,8100,9550,46,366,5,4,2,4 - Very High,4,No,No,7.0,30.0,2,4.0,High,04/27/2022
5681,25,Male,Finance,FIN-05,Tax Specialist,2,Bachelor's,5069,6577,29,228,2,0,0,3 - High,3,No,No,3.0,4.0,0,2.0,Medium,2024-06-02
5682,25,Male,Engineering,ENG-02,Data Engineer,1,Master's,6580,8567,37,303,1,0,0,2 - Medium,2,No,No,3.0,34.0,0,,High,2024-05-24
5683,25,Female,Marketing,MKT-04,Brand Manager,5,Master's,11871,13560,68,553,1,1,0,4 - Very High,3,Yes,No,8.0,30.0,0,4.0,Very High,01/09/2024
5684,27,Male,Operations,OPS-06,Process Engineer,3,Master's,7882,10289,46,367,3,1,0,3 - High,4,No,No,10.0,27.0,2,3.0,High,2024-03-08
5685,21,Female,Operations,OPS-06,Facilities Manager,3,Bachelor's,6230,8052,36,288,2,0,0,4 - Very High,3,No,No,3.0,9.0,0,2.0,Medium,2024-09-27
5686,34,Female,Finance,FIN-05,Senior Accountant,1,High School,4653,5463,27,215,0,0,0,1 - Low,1,No,Yes,6.0,20.0,2,2.0,Low,02/05/2024
5687,30,Female,Finance,FIN-05,Senior Accountant,2,Bachelor's,6253,7947,35,284,4,4,3,4 - Very High,4,No,No,4.0,28.0,1,2.0,Very High,2021-02-07
5688,46,Male,Engineering,ENG-02,ML Engineer,2,Bachelor's,7989,9153,45,370,21,3,1,4 - Very High,3,No,Yes,6.0,18.0,0,4.0,Medium,11/12/2023
5689,40,Female,Sales,SAL-03,Regional Sales Lead,4,High School,8874,10621,51,404,13,12,12,2 - Medium,2,Yes,Yes,6.0,25.0,1,3.0,High,2012-12-27
5690,33,Female,Marketing,MKT-04,Marketing Analyst,3,Bachelor's,6742,9031,40,322,10,7,0,4 - Very High,2,No,No,12.0,26.0,2,5.0,Very High,2024-12-10
5691,48,Male,Finance,FIN-05,Finance Manager,4,Bachelor's,12662,14441,71,571,18,15,14,2 - Medium,3,No,No,3.0,23.0,1,1.0,High,2010-11-17
5692,41,Non-Binary,Engineering,ENG-02,Staff Engineer,2,Bachelor's,8515,10505,50,400,6,2,1,2 - Medium,2,Yes,No,3.0,,0,1.0,High,05/01/2023
5693,25,Female,Operations,OPS-06,Process Engineer,2,Master's,5913,7890,34,278,4,3,2,3 - High,2,No,No,7.0,13.0,1,3.0,High,2022-03-10
5694,36,Male,Engineering,ENG-02,Frontend Developer,1,Bachelor's,5149,6355,30,246,0,0,0,3 - High,4,No,No,7.0,46.0,4,4.0,Very High,2024-11-12
5695,36,Male,Sales,SAL-03,Sales Manager,1,Bachelor's,5799,6571,34,267,1,1,1,2 - Medium,2,No,No,5.0,30.0,0,2.0,Very High,12/30/2023
5696,30,Male,Finance,FIN-05,Financial Analyst,2,Bachelor's,5368,6693,32,262,4,2,2,4 - Very High,4,No,No,19.0,21.0,1,4.0,High,09/22/2022
5697,52,Male,Sales,SAL-03,Regional Sales Lead,4,High School,11582,13806,69,548,22,7,3,4 - Very High,4,No,No,13.0,24.0,0,4.0,Very High,09/03/2021
5698,43,Female,Sales,SAL-03,Account Executive,5,Master's,14026,15808,79,634,12,11,7,4 - Very High,2,No,Yes,16.0,28.0,0,3.0,Very High,2017-01-14
5699,23,Male,Marketing,MKT-04,Content Strategist,2,Bachelor's,5572,7331,32,259,2,2,1,3 - High,4,No,No,40.0,6.0,1,3.0,Medium,2023-06-10
5700,27,Male,Human Resources,HR-01,HR Analyst,3,High School,5367,7020,31,253,3,3,3,4 - Very High,4,No,No,10.0,26.0,0,4.0,Very High,04/30/2021
5701,44,Male,Operations,OPS-06,Supply Chain Analyst,3,Master's,7101,8645,41,337,9,4,2,3 - High,1,No,No,4.0,22.0,2,1.0,High,2022-01-25
5702,37,Male,Engineering,ENG-02,ML Engineer,4,Master's,15890,20842,92,750,16,14,0,3 - High,4,No,No,12.0,24.0,0,3.0,Medium,2024-06-14
5703,29,Female,Sales,SAL-03,Regional Sales Lead,2,High School,5344,7241,30,238,2,0,0,4 - Very High,2,No,No,2.0,21.0,2,3.0,High,2024-12-25
5704,41,Female,Engineering,ENG-02,ML Engineer,2,Master's,9100,11719,53,434,5,5,0,3 - High,4,No,No,8.0,34.0,2,3.0,Very High,2024-11-01
5705,34,Male,Engineering,ENG-02,Data Engineer,2,PhD,8682,10391,51,417,4,2,0,3 - High,4,No,No,14.0,27.0,0,5.0,Very High,12/06/2024
5706,32,Male,Finance,FIN-05,Auditor,2,Bachelor's,5797,6701,33,262,3,0,0,3 - High,4,No,No,20.0,14.0,1,4.0,Very High,10/24/2024
5707,42,Female,Operations,OPS-06,Operations Analyst,1,Bachelor's,4311,5385,25,198,5,4,0,4 - Very High,3,No,No,,24.0,3,4.0,Very High,01/12/2024
5708,46,Male,Engineering,ENG-02,Senior Engineer,2,High School,9100,11631,52,422,22,6,0,4 - Very High,3,No,No,6.0,23.0,0,1.0,High,05/19/2024
5709,37,Male,Engineering,ENG-02,Software Engineer,3,High School,7249,9910,42,330,3,2,1,4 - Very High,3,No,No,8.0,39.0,5,3.0,Very High,2023-01-19
5710,22,Male,Operations,OPS-06,Facilities Manager,1,Master's,4579,5842,27,220,1,1,0,3 - High,4,No,No,18.0,24.0,2,5.0,Very High,2024-12-12
5711,44,Male,Finance,FIN-05,Tax Specialist,1,Bachelor's,5989,6719,34,276,17,16,4,3 - High,3,No,No,3.0,32.0,0,,Medium,10/23/2020
5712,33,Female,Finance,FIN-05,Auditor,4,Master's,9779,11352,55,446,7,3,3,3 - High,2,No,No,18.0,23.0,2,2.0,High,2021-08-17
5713,38,Female,Operations,OPS-06,Process Engineer,4,Bachelor's,10579,11935,60,476,12,2,1,3 - High,2,No,No,13.0,35.0,0,,Very High,2023-08-29
5714,34,Male,Sales,SAL-03,Account Executive,4,Master's,8977,11322,51,400,0,0,0,2 - Medium,3,No,No,6.0,21.0,4,2.0,High,2024-10-21
5715,42,Female,Engineering,ENG-02,Frontend Developer,2,Bachelor's,6616,8544,39,316,4,1,0,4 - Very High,4,No,No,9.0,25.0,2,4.0,Very High,04/12/2024
5716,43,Female,Sales,SAL-03,Sales Manager,4,High School,10143,13255,60,494,8,4,2,3 - High,3,No,No,8.0,23.0,3,4.0,Very High,2022-02-08
5717,26,Male,Sales,SAL-03,Business Development Rep,3,Master's,6698,7847,39,306,0,0,0,2 - Medium,2,No,No,8.0,10.0,1,3.0,Medium,2025-02-05
5718,35,Female,Sales,SAL-03,Sales Rep,2,Master's,7284,8543,42,339,12,2,1,2 - Medium,3,Yes,Yes,9.0,26.0,0,,Medium,
5719,29,Female,Sales,SAL-03,Regional Sales Lead,5,Master's,13405,17215,76,606,11,1,0,3 - High,4,No,No,8.0,25.0,1,3.0,High,2024-11-16
5720,23,Female,Human Resources,HR-01,HR Director,1,High School,4650,6346,27,216,0,0,0,3 - High,3,No,No,9.0,36.0,0,3.0,Medium,12/17/2024
5721,28,Male,Sales,SAL-03,Sales Manager,1,Bachelor's,4502,6001,25,203,1,0,0,4 - Very High,4,No,No,3.0,28.0,1,3.0,High,2024-05-29
5722,38,Male,Finance,FIN-05,Financial Analyst,2,Bachelor's,6660,8529,39,311,8,8,8,3 - High,2,Yes,Yes,9.0,39.0,0,4.0,High,2016-11-01
5723,41,Female,Finance,FIN-05,Controller,2,Bachelor's,8133,10993,47,385,11,0,0,3 - High,3,No,No,10.0,39.0,0,3.0,High,2024-05-30
5724,44,Male,Sales,SAL-03,Sales Manager,1,Bachelor's,6565,7687,37,293,12,12,7,4 - Very High,4,No,No,13.0,28.0,2,3.0,High,09/21/2017
5725,31,Male,Sales,SAL-03,Sales Director,5,Master's,12932,16363,75,596,4,0,0,4 - Very High,4,No,No,4.0,17.0,0,3.0,Very High,02/12/2024
5726,42,Female,Sales,SAL-03,Sales Manager,2,Bachelor's,7136,9771,41,328,9,2,2,4 - Very High,3,No,No,16.0,30.0,1,2.0,High,04/21/2022
5727,40,Male,Marketing,MKT-04,Growth Analyst,1,Bachelor's,5155,6340,30,238,2,2,2,4 - Very High,3,No,No,20.0,27.0,1,4.0,Very High,2023-04-03
5728,37,Female,Operations,OPS-06,Facilities Manager,1,Bachelor's,5155,6833,30,245,9,6,2,4 - Very High,3,No,No,9.0,17.0,0,4.0,High,07/22/2022
5729,37,Female,Sales,SAL-03,Sales Director,4,Bachelor's,10892,14562,61,487,2,2,0,2 - Medium,2,No,No,24.0,24.0,0,5.0,Very High,2024-06-24
5730,24,Non-Binary,Human Resources,HR-01,Recruiter,3,Master's,6726,8484,38,311,4,1,1,2 - Medium,3,No,Yes,11.0,17.0,0,4.0,Medium,2023-05-04
5731,30,Male,Engineering,ENG-02,Engineering Manager,1,Master's,6659,8739,39,308,8,7,4,2 - Medium,1,No,Yes,5.0,33.0,0,3.0,High,11/18/2020
5732,24,Male,Operations,OPS-06,Operations Analyst,1,Bachelor's,3799,4631,22,177,3,2,2,3 - High,3,No,No,13.0,42.0,0,,Very High,09/03/2022
5733,40,Male,Finance,FIN-05,Finance Manager,2,High School,7377,9954,42,340,7,6,3,4 - Very High,4,No,No,5.0,17.0,1,4.0,High,2021-07-11
5734,29,Male,Operations,OPS-06,Supply Chain Analyst,2,Master's,5347,6162,30,237,0,0,0,3 - High,4,No,Yes,4.0,20.0,0,4.0,Medium,2024-08-19
5735,48,Male,Operations,OPS-06,Supply Chain Analyst,1,High School,4475,6320,26,206,8,8,8,3 - High,3,No,No,47.0,11.0,1,3.0,Low,09/24/2016
5736,38,Male,Marketing,MKT-04,Brand Manager,4,PhD,12189,14015,69,545,9,3,0,2 - Medium,3,No,Yes,7.0,38.0,4,,High,
5737,30,Male,Operations,OPS-06,Supply Chain Analyst,1,Master's,5530,7383,31,253,8,3,2,3 - High,4,Yes,Yes,7.0,31.0,1,3.0,Medium,2022-04-17
5738,57,Female,Marketing,MKT-04,Marketing Analyst,1,Bachelor's,4615,5104,26,214,26,25,17,2 - Medium,2,No,No,2.0,28.0,0,,Medium,02/16/2007
5739,29,Male,Engineering,ENG-02,Frontend Developer,1,Bachelor's,6043,6844,34,273,1,0,0,4 - Very High,3,No,Yes,7.0,37.0,2,5.0,Medium,2024-07-20
5740,42,Female,Finance,FIN-05,Controller,2,Bachelor's,6735,8199,40,327,7,7,6,3 - High,3,No,No,17.0,14.0,3,5.0,Very High,2018-06-07
5741,35,Male,Sales,SAL-03,Sales Manager,1,Bachelor's,5040,5990,29,238,5,3,1,3 - High,3,No,No,9.0,28.0,0,5.0,Very High,2023-02-02
5742,43,Male,Engineering,ENG-02,ML Engineer,3,Bachelor's,10630,13872,61,487,4,2,2,3 - High,2,No,No,7.0,23.0,1,5.0,Very High,2022-10-15
5743,34,Female,Operations,OPS-06,Logistics Coordinator,3,High School,5695,6582,33,265,10,7,0,3 - High,3,No,No,6.0,31.0,0,,High,2024-01-30
5744,56,Female,Operations,OPS-06,Facilities Manager,1,High School,4341,5506,25,204,23,2,1,4 - Very High,3,No,No,31.0,18.0,1,3.0,Medium,2023-09-24
5745,37,Female,Finance,FIN-05,Auditor,3,Master's,8423,10570,49,403,5,4,2,3 - High,1,No,No,3.0,25.0,2,5.0,Very High,2022-09-24
5746,42,Male,Sales,SAL-03,Account Executive,1,Bachelor's,5174,7080,30,244,2,0,0,4 - Very High,3,No,No,9.0,28.0,5,4.0,Very High,2024-07-26
5747,55,Female,Engineering,ENG-02,Backend Developer,2,Master's,8565,10161,49,400,21,8,5,3 - High,4,No,Yes,32.0,52.0,1,4.0,Medium,2019-01-16
5748,46,Male,Finance,FIN-05,Senior Accountant,1,Bachelor's,6226,8373,37,299,16,0,0,4 - Very High,3,No,No,4.0,17.0,0,,Medium,2024-12-29
5749,26,Female,Finance,FIN-05,Tax Specialist,1,Master's,5863,7113,33,263,4,0,0,3 - High,3,No,No,17.0,29.0,0,,High,2024-10-15
5750,38,Female,Engineering,ENG-02,Staff Engineer,3,Bachelor's,10596,14216,60,475,6,6,6,2 - Medium,3,No,Yes,24.0,34.0,0,2.0,Low,2019-04-20
5751,33,Male,Human Resources,HR-01,HR Manager,2,Master's,6002,7438,34,274,2,2,0,3 - High,2,No,No,5.0,41.0,1,3.0,High,2024-01-11
5752,32,Male,Sales,SAL-03,Sales Manager,2,Bachelor's,6794,9151,39,308,1,1,0,3 - High,3,No,Yes,7.0,23.0,0,5.0,High,2024-07-15
5753,32,Male,Human Resources,HR-01,Recruiter,2,Bachelor's,6083,7356,35,285,12,5,4,3 - High,4,No,No,14.0,28.0,1,5.0,High,
5754,41,Male,Sales,SAL-03,Sales Director,2,PhD,9604,12979,55,451,18,8,3,2 - Medium,4,No,No ,8.0,19.0,1,3.0,Medium,2021-10-12
5755,44,Female,Sales,SAL-03,Account Executive,4,PhD,14067,16285,83,654,16,9,4,4 - Very High,3,No,Yes,7.0,44.0,1,5.0,High,2020-03-12
5756,33,Male,Engineering,ENG-02,DevOps Engineer,4,Master's,13032,15672,73,601,6,1,0,2 - Medium,2,No,No,27.0,44.0,1,3.0,High,09/11/2024
5757,30,Non-Binary,Sales,SAL-03,Business Development Rep,4,Bachelor's,7537,10146,43,349,4,3,3,3 - High,3,No,No,6.0,30.0,1,1.0,Very High,04/27/2021
5758,36,Female,Operations,OPS-06,Operations Manager,1,Master's,6317,8163,36,294,19,3,0,2 - Medium,3,Yes,Yes,12.0,2.0,0,1.0,Very High,
5759,25,Female,Marketing,MKT-04,SEO Specialist,1,Master's,5350,6581,32,263,0,0,0,4 - Very High,4,No,No,2.0,26.0,1,5.0,Very High,08/30/2024
5760,58,Female,Engineering,ENG-02,QA Engineer,4,PhD,12461,15946,72,576,20,18,13,2 - Medium,4,No,Yes,3.0,20.0,4,3.0,Medium,2011-03-13
5761,39,Female,Engineering,ENG-02,Staff Engineer,2,Bachelor's,8894,10417,51,409,13,10,1,4 - Very High,4,No,No,7.0,38.0,2,4.0,Very High,01/20/2023
5762,35,Male,Human Resources,HR-01,HR Manager,3,Bachelor's,7463,10104,43,339,3,2,0,4 - Very High,3,No,No,13.0,38.0,2,3.0,Very High,2024-03-21
5763,33,Female,Sales,SAL-03,Senior Sales Rep,1,PhD,5749,7563,32,253,1,0,0,4 - Very High,3,No,No,13.0,25.0,2,2.0,Very High,06/07/2024
5764,54,Male,Sales,SAL-03,Sales Manager,1,Bachelor's,6147,8175,35,285,22,3,2,2 - Medium,2,No,No,16.0,29.0,2,1.0,Very High,2022-11-06
5765,47,Female,Human Resources,HR-01,HR Manager,2,Master's,6510,9023,38,303,19,18,6,4 - Very High,4,No,No,8.0,24.0,0,4.0,Very High,2018-02-18
5766,28,Male,Sales,SAL-03,Sales Manager,1,Bachelor's,5115,6905,30,240,6,0,0,4 - Very High,3,No,No,5.0,18.0,0,2.0,Very High,06/23/2024
5767,21,Female,Sales,SAL-03,Senior Sales Rep,1,Master's,6181,7554,35,288,3,0,0,4 - Very High,3,No,Yes,8.0,17.0,1,3.0,High,2024-03-10
5768,47,Male,Sales,SAL-03,Regional Sales Lead,4,Master's,13795,18089,79,628,16,3,2,4 - Very High,4,No,No,2.0,37.0,2,3.0,Medium,2022-02-07
5769,32,Female,Sales,SAL-03,Account Executive,3,High School,7709,9910,45,355,1,1,1,3 - High,4,No,No,18.0,32.0,0,3.0,High,08/27/2023
5770,33,Male,Sales,SAL-03,Account Executive,1,Master's,5396,6282,31,248,8,2,2,4 - Very High,4,No,No,5.0,32.0,1,3.0,High,02/12/2022
5771,40,Male,Sales,SAL-03,Sales Manager,2,Bachelor's,7196,10022,41,332,5,5,0,4 - Very High,3,No,No,6.0,22.0,1,5.0,High,02/22/2024
5772,27,Male,Operations,OPS-06,Facilities Manager,1,Master's,4745,6687,27,214,8,6,4,3 - High,4,No,Yes,2.0,17.0,0,3.0,High,06/17/2020
5773,34,Female,Engineering,ENG-02,QA Engineer,2,High School,5263,6707,30,243,0,0,0,4 - Very High,3,No,No,8.0,11.0,0,,Very High,11/17/2024
5774,27,Female,Operations,OPS-06,Process Engineer,2,Bachelor's,5141,6129,30,245,5,0,0,4 - Very High,3,No,No,18.0,8.0,1,4.0,Very High,08/28/2024
5775,42,Female,Finance,FIN-05,Controller,1,Master's,6039,8006,36,293,10,3,3,3 - High,2,No,No,4.0,22.0,1,3.0,High,2021-07-27
5776,39,Female,Finance,FIN-05,Controller,2,Master's,8109,9755,48,384,6,1,0,3 - High,3,No,No,7.0,23.0,3,5.0,Very High,08/13/2024
5777,26,Male,Marketing,MKT-04,Brand Manager,3,High School,6581,7726,38,304,3,2,2,2 - Medium,3,No,No,14.0,41.0,2,,High,10/05/2022
5778,42,Male,Marketing,MKT-04,Marketing Manager,2,Master's,6138,8038,35,277,5,2,2,3 - High,2,No,Yes,16.0,43.0,1,5.0,High,2022-10-21
5779,23,Male,Sales,SAL-03,Sales Director,2,PhD,8468,10038,47,369,2,1,1,4 - Very High,2,No,No,50.0,25.0,2,4.0,medium,2023-01-31
5780,21,Male,Finance,FIN-05,Auditor,2,High School,5779,7400,33,265,3,2,2,3 - High,1,No,No,6.0,28.0,0,3.0,Medium,2022-11-03
5781,33,Female,Engineering,ENG-02,ML Engineer,2,High School,6909,9332,40,327,0,0,0,4 - Very High,1,No,No,7.0,10.0,0,3.0,High,2024-12-25
5782,21,Female,Engineering,ENG-02,Senior Engineer,2,Master's,7481,9975,44,347,0,0,0,3 - High,3,No,Yes,11.0,27.0,0,3.0,Medium,2024-07-01
5783,32,Female,Sales,SAL-03,Regional Sales Lead,2,Bachelor's,5940,7062,34,270,2,1,1,1 - Low,3,No,No,10.0,13.0,0,1.0,High,04/28/2023
5784,30,Female,Operations,OPS-06,Process Engineer,1,Bachelor's,4846,6063,28,228,7,6,5,2 - Medium,4,No,No,10.0,6.0,1,4.0,Very High,02/07/2019
5785,25,Male,Sales,SAL-03,Sales Manager,2,Bachelor's,6862,8105,40,320,6,5,1,2 - Medium,1,Yes,Yes,4.0,21.0,1,3.0,Medium,2023-09-28
5786,30,Male,Engineering,ENG-02,Frontend Developer,4,PhD,10424,12971,58,477,2,2,0,2 - Medium,2,No,Yes,9.0,35.0,0,3.0,Very High,2024-07-11
5787,44,Male,Operations,OPS-06,Operations Manager,1,Master's,6558,8388,37,301,18,12,11,3 - High,4,No,No,18.0,12.0,2,3.0,High,07/14/2013
5788,43,Female,Engineering,ENG-02,DevOps Engineer,3,High School,9381,10997,53,425,7,7,4,3 - High,3,No,Yes,4.0,20.0,0,3.0,High,2020-10-12
5789,34,Female,Marketing,MKT-04,Brand Manager,1,Bachelor's,5216,6414,30,244,8,3,2,4 - Very High,4,No,No,5.0,28.0,0,3.0,Very High,2022-09-02
5790,32,Female,Operations,OPS-06,Facilities Manager,3,Bachelor's,7216,9018,42,340,2,0,0,4 - Very High,3,No,No,5.0,28.0,1,5.0,Very High,2024-05-13
5791,38,Male,Engineering,ENG-02,QA Engineer,4,Master's,10763,12473,64,502,6,5,2,2 - Medium,3,Yes,Yes,19.0,32.0,0,3.0,Medium,01/01/2023
5792,27,Male,Sales,SAL-03,Sales Rep,1,Master's,5468,6996,31,248,4,2,1,3 - High,4,No,No,5.0,14.0,0,3.0,High,2023-09-23
5793,37,Female,Sales,SAL-03,Senior Sales Rep,4,High School,9567,12605,54,425,2,2,1,3 - High,3,No,No,15.0,28.0,2,3.0,High,2023-01-25
5794,27,Female,Engineering,ENG-02,Engineering Manager,3,High School,8909,11097,53,424,0,0,0,4 - Very High,2,No,No,18.0,41.0,3,4.0,Very High,09/03/2024
5795,28,Female,Human Resources,HR-01,HR Analyst,3,High School,5967,7349,34,279,9,6,4,2 - Medium,3,No,Yes,21.0,28.0,0,4.0,Medium,2020-09-26
5796,33,Male,Sales,SAL-03,Account Executive,2,Master's,8083,10727,46,362,7,7,5,4 - Very High,2,No,Yes,8.0,2.0,2,5.0,High,2019-05-14
5797,29,Female,Engineering,ENG-02,Backend Developer,4,Master's,12616,16616,72,568,2,2,0,4 - Very High,3,No,No,3.0,29.0,0,,High,04/09/2024
5798,45,Female,Marketing,MKT-04,Content Strategist,1,High School,4386,5138,26,211,7,4,0,3 - High,2,No,No,13.0,31.0,1,2.0,Medium,2024-11-09
5799,39,Female,Human Resources,HR-01,Recruiter,3,Bachelor's,5680,6608,33,260,1,1,0,3 - High,4,No,Yes,10.0,30.0,0,4.0,Very High,06/30/2024
5800,26,Male,Sales,SAL-03,Sales Director,4,Bachelor's,11212,12766,63,515,2,2,0,1 - Low,2,No,Yes,18.0,37.0,1,2.0,High,2024-08-21
5801,36,Female,Engineering,ENG-02,Data Engineer,1,Bachelor's,7160,9133,42,330,8,6,1,4 - Very High,4,Yes,No,11.0,17.0,2,5.0,Very High,2023-07-24
5802,22,Male,Sales,SAL-03,Sales Manager,4,High School,8230,11003,49,399,0,0,0,2 - Medium,3,No,No,14.0,43.0,3,3.0,High,11/22/2024
5803,27,Male,Marketing,MKT-04,Marketing Analyst,2,Bachelor's,5261,6283,31,252,4,4,4,3 - High,2,No,Yes,3.0,20.0,0,4.0,Very High,2020-12-22
5804,37,Female,Human Resources,HR-01,HR Director,1,High School,4971,5795,29,238,9,3,0,3 - High,3,No,No,13.0,35.0,2,3.0,High,07/03/2024
5805,33,Female,Operations,OPS-06,Process Engineer,1,Bachelor's,5263,6168,31,247,4,0,0,3 - High,4,No,Yes,6.0,33.0,0,3.0,Low,2024-01-18
5806,29,Male,Finance,FIN-05,Tax Specialist,2,Bachelor's,6151,7872,36,288,1,1,1,3 - High,4,No,No,7.0,17.0,0,2.0,Medium,2023-10-14
5807,33,Female,Sales,SAL-03,Regional Sales Lead,2,High School,5270,6645,31,246,0,0,0,2 - Medium,2,No,No,7.0,21.0,3,5.0,High,05/29/2025
5808,38,Male,Operations,OPS-06,Operations Analyst,1,Master's,5097,6320,29,234,9,2,0,4 - Very High,3,No,No,14.0,27.0,4,4.0,Very High,2024-12-30
5809,40,Female,Sales,SAL-03,Account Executive,1,PhD,5514,7519,32,257,2,1,1,4 - Very High,3,No,No,6.0,27.0,2,4.0,Very High,2023-07-05
5810,35,Male,Engineering,ENG-02,Staff Engineer,4,High School,11706,13300,69,547,6,4,1,3 - High,4,Yes,Yes,6.0,16.0,0,3.0,Low,09/02/2023
5811,29,Male,Operations,OPS-06,Facilities Manager,3,Master's,6392,8297,36,295,8,3,3,2 - Medium,3,Yes,Yes,28.0,34.0,3,3.0,Low,2021-06-23
5812,32,Female,Human Resources,HR-01,HR Director,2,Bachelor's,5522,7502,31,244,7,3,2,3 - High,2,No,No,12.0,34.0,1,1.0,Very High,2022-02-25
5813,25,Male,Finance,FIN-05,Senior Accountant,3,High School,6105,6929,35,283,5,2,1,3 - High,4,No,No,9.0,26.0,0,,High,2023-05-18
